sample_type,sample_num,replicate,nm_938.8510000000001,nm_943.335,nm_947.8610000000001,nm_952.429,nm_957.038,nm_961.687,nm_966.3760000000001,nm_971.105,nm_975.872,nm_980.678,nm_985.52,nm_990.4,nm_995.316,nm_1000.268,nm_1005.255,nm_1010.2769999999999,nm_1015.332,nm_1020.421,nm_1025.542,nm_1030.6960000000001,nm_1035.881,nm_1041.097,nm_1046.343,nm_1051.619,nm_1056.924,nm_1062.258,nm_1067.619,nm_1073.008,nm_1078.424,nm_1083.865,nm_1089.3319999999999,nm_1094.8239999999998,nm_1100.3410000000001,nm_1105.881,nm_1111.444,nm_1117.029,nm_1122.637,nm_1128.266,nm_1133.915,nm_1139.585,nm_1145.274,nm_1150.982,nm_1156.7089999999998,nm_1162.453,nm_1168.214,nm_1173.992,nm_1179.785,nm_1185.594,nm_1191.4180000000001,nm_1197.255,nm_1203.106,nm_1208.97,nm_1214.847,nm_1220.735,nm_1226.634,nm_1232.5439999999999,nm_1238.463,nm_1244.392,nm_1250.33,nm_1256.275,nm_1262.228,nm_1268.188,nm_1274.155,nm_1280.127,nm_1286.104,nm_1292.085,nm_1298.0710000000001,nm_1304.06,nm_1310.0510000000002,nm_1316.045,nm_1322.04,nm_1328.036,nm_1334.0320000000002,nm_1340.0279999999998,nm_1346.023,nm_1352.016,nm_1358.007,nm_1363.996,nm_1369.9820000000002,nm_1375.963,nm_1381.94,nm_1387.912,nm_1393.878,nm_1399.838,nm_1405.79,nm_1411.736,nm_1417.6729999999998,nm_1423.601,nm_1429.521,nm_1435.43,nm_1441.329,nm_1447.2160000000001,nm_1453.092,nm_1458.9560000000001,nm_1464.807,nm_1470.644,nm_1476.467,nm_1482.275,nm_1488.068,nm_1493.845,nm_1499.606,nm_1505.349,nm_1511.075,nm_1516.7820000000002,nm_1522.471,nm_1528.14,nm_1533.7879999999998,nm_1539.4160000000002,nm_1545.023,nm_1550.608,nm_1556.17,nm_1561.71,nm_1567.225,nm_1572.7160000000001,nm_1578.182,nm_1583.6229999999998,nm_1589.0379999999998,nm_1594.425,nm_1599.786,nm_1605.118,nm_1610.422,nm_1615.6970000000001,nm_1620.943,nm_1626.1570000000002,nm_1631.3410000000001,nm_1636.494,nm_1641.614,nm_1646.701
PET,LIAK088p,2,0.346504559,0.194528875,0.647416413,0.759878419,0.750759878,0.784194529,0.656534954,1,0.790273556,0.893617021,0.811550152,0.750759878,0.878419453,0.693009119,0.720364742,0.85106383,0.723404255,0.775075988,0.693009119,0.732522796,0.79331307,0.744680851,0.750759878,0.872340426,0.814589666,0.844984802,0.905775076,0.747720365,0.775075988,0.732522796,0.88449848,0.805471125,0.711246201,0.778115502,0.662613982,0.753799392,0.693009119,0.659574468,0.483282675,0.282674772,0.282674772,0.343465046,0.583586626,0.455927052,0.565349544,0.507598784,0.43768997,0.519756839,0.525835866,0.492401216,0.504559271,0.495440729,0.6443769,0.607902736,0.659574468,0.759878419,0.686930091,0.756838906,0.699088146,0.668693009,0.723404255,0.696048632,0.835866261,0.699088146,0.717325228,0.720364742,0.726443769,0.732522796,0.717325228,0.58662614,0.759878419,0.659574468,0.67781155,0.732522796,0.626139818,0.626139818,0.720364742,0.638297872,0.650455927,0.613981763,0.626139818,0.525835866,0.550151976,0.519756839,0.428571429,0.398176292,0.224924012,0.337386018,0.285714286,0.3556231,0.328267477,0.246200608,0.291793313,0.203647416,0.145896657,0.09118541,0.051671733,0.085106383,0,0.021276596,0.188449848,0.249240122,0.20668693,0.373860182,0.370820669,0.492401216,0.525835866,0.510638298,0.519756839,0.589665653,0.583586626,0.474164134,0.507598784,0.671732523,0.510638298,0.477203647,0.580547112,0.58662614,0.458966565,0.568389058,0.607902736,0.537993921,0.52887538,0.680851064,0.662613982,0.598784195,0.617021277,0.617021277
PET,LIAK088p,3,0.260869565,0.011857708,0.517786561,0.675889328,0.664031621,0.743083004,0.581027668,1,0.739130435,0.877470356,0.786561265,0.711462451,0.873517787,0.632411067,0.691699605,0.849802372,0.66798419,0.739130435,0.664031621,0.679841897,0.798418972,0.711462451,0.71541502,0.865612648,0.790513834,0.830039526,0.936758893,0.719367589,0.798418972,0.76284585,0.901185771,0.822134387,0.711462451,0.845849802,0.648221344,0.778656126,0.695652174,0.66798419,0.446640316,0.177865613,0.173913043,0.264822134,0.565217391,0.415019763,0.565217391,0.4743083,0.442687747,0.513833992,0.5256917,0.490118577,0.47826087,0.490118577,0.71541502,0.664031621,0.758893281,0.85770751,0.739130435,0.81027668,0.770750988,0.774703557,0.837944664,0.770750988,0.95256917,0.774703557,0.85770751,0.873517787,0.881422925,0.877470356,0.881422925,0.711462451,0.940711462,0.794466403,0.81027668,0.885375494,0.703557312,0.727272727,0.85770751,0.770750988,0.782608696,0.766798419,0.778656126,0.671936759,0.691699605,0.616600791,0.494071146,0.422924901,0.162055336,0.37944664,0.256916996,0.383399209,0.359683794,0.276679842,0.335968379,0.23715415,0.158102767,0.110671937,0.015810277,0.075098814,0,0.039525692,0.241106719,0.328063241,0.288537549,0.490118577,0.462450593,0.628458498,0.640316206,0.652173913,0.652173913,0.739130435,0.723320158,0.608695652,0.703557312,0.893280632,0.735177866,0.687747036,0.841897233,0.774703557,0.592885375,0.774703557,0.802371542,0.71541502,0.711462451,0.889328063,0.841897233,0.778656126,0.790513834,0.826086957
PET,MBAK111p,1,0.731563422,0.595870206,0.746312684,0.775811209,0.764011799,0.796460177,0.707964602,0.879056047,0.790560472,0.825958702,0.805309735,0.772861357,0.814159292,0.740412979,0.778761062,0.831858407,0.764011799,0.808259587,0.764011799,0.781710914,0.805309735,0.784660767,0.790560472,0.837758112,0.81120944,0.837758112,0.908554572,0.805309735,0.840707965,0.828908555,0.87020649,0.84660767,0.805309735,0.85840708,0.775811209,0.805309735,0.722713864,0.634218289,0.407079646,0.115044248,0.103244838,0.268436578,0.530973451,0.513274336,0.601769912,0.536873156,0.504424779,0.507374631,0.507374631,0.486725664,0.528023599,0.587020649,0.710914454,0.752212389,0.793510324,0.849557522,0.831858407,0.87020649,0.873156342,0.852507375,0.899705015,0.896755162,0.97640118,0.91740413,0.92920354,0.938053097,0.97640118,0.949852507,0.96460177,0.920353982,1,0.932153392,0.946902655,0.97640118,0.908554572,0.90560472,0.96460177,0.91740413,0.902654867,0.873156342,0.884955752,0.84660767,0.82300885,0.728613569,0.616519174,0.545722714,0.380530973,0.430678466,0.398230088,0.415929204,0.389380531,0.345132743,0.333333333,0.244837758,0.138643068,0.067846608,0.01179941,0.029498525,0,0.08259587,0.241887906,0.321533923,0.356932153,0.489675516,0.516224189,0.589970501,0.613569322,0.613569322,0.660766962,0.713864307,0.749262537,0.743362832,0.802359882,0.861356932,0.805309735,0.81120944,0.85840708,0.8820059,0.820058997,0.87020649,0.90560472,0.852507375,0.861356932,0.91740413,0.908554572,0.899705015,0.884955752,0.867256637
PET,MBAK111p,2,0.554726368,0.462686567,0.639303483,0.684079602,0.696517413,0.721393035,0.649253731,0.798507463,0.713930348,0.731343284,0.728855721,0.708955224,0.76119403,0.686567164,0.679104478,0.736318408,0.674129353,0.708955224,0.674129353,0.701492537,0.713930348,0.7039801,0.726368159,0.748756219,0.756218905,0.741293532,0.813432836,0.743781095,0.758706468,0.743781095,0.773631841,0.778606965,0.746268657,0.786069652,0.71641791,0.743781095,0.63681592,0.567164179,0.343283582,0.074626866,0.067164179,0.208955224,0.5,0.5,0.582089552,0.492537313,0.475124378,0.472636816,0.490049751,0.487562189,0.517412935,0.552238806,0.708955224,0.756218905,0.793532338,0.843283582,0.81840796,0.850746269,0.868159204,0.848258706,0.875621891,0.893034826,0.937810945,0.932835821,0.922885572,0.947761194,0.967661692,0.92039801,0.937810945,0.910447761,1,0.907960199,0.925373134,0.92039801,0.895522388,0.890547264,0.955223881,0.893034826,0.885572139,0.845771144,0.858208955,0.843283582,0.788557214,0.701492537,0.597014925,0.502487562,0.345771144,0.393034826,0.368159204,0.385572139,0.370646766,0.323383085,0.325870647,0.233830846,0.144278607,0.062189055,0,0.049751244,0.044776119,0.074626866,0.246268657,0.310945274,0.34079602,0.490049751,0.542288557,0.589552239,0.629353234,0.644278607,0.646766169,0.7039801,0.7960199,0.768656716,0.798507463,0.878109453,0.800995025,0.791044776,0.848258706,0.893034826,0.81840796,0.910447761,0.878109453,0.855721393,0.848258706,0.900497512,0.873134328,0.880597015,0.84079602,0.850746269
PET,MBAK111p,3,0.630630631,0.468468468,0.672672673,0.672672673,0.684684685,0.714714715,0.630630631,0.813813814,0.714714715,0.750750751,0.726726727,0.705705706,0.750750751,0.678678679,0.687687688,0.771771772,0.696696697,0.72972973,0.687687688,0.720720721,0.735735736,0.726726727,0.726726727,0.807807808,0.783783784,0.792792793,0.84984985,0.744744745,0.78978979,0.762762763,0.846846847,0.795795796,0.756756757,0.807807808,0.738738739,0.762762763,0.690690691,0.606606607,0.354354354,0.087087087,0.075075075,0.255255255,0.522522523,0.486486486,0.588588589,0.510510511,0.483483483,0.489489489,0.48048048,0.471471471,0.51951952,0.561561562,0.711711712,0.735735736,0.798798799,0.855855856,0.831831832,0.876876877,0.855855856,0.861861862,0.903903904,0.897897898,0.972972973,0.930930931,0.933933934,0.948948949,0.960960961,0.942942943,0.966966967,0.906906907,1,0.930930931,0.936936937,0.981981982,0.906906907,0.894894895,0.975975976,0.894894895,0.906906907,0.864864865,0.888888889,0.867867868,0.837837838,0.747747748,0.606606607,0.537537538,0.387387387,0.453453453,0.414414414,0.432432432,0.417417417,0.363363363,0.354354354,0.255255255,0.15015015,0.087087087,0.021021021,0.042042042,0,0.084084084,0.252252252,0.345345345,0.375375375,0.513513514,0.54954955,0.612612613,0.654654655,0.675675676,0.687687688,0.756756757,0.798798799,0.75975976,0.816816817,0.921921922,0.843843844,0.828828829,0.90990991,0.894894895,0.867867868,0.90990991,0.933933934,0.888888889,0.867867868,0.972972973,0.960960961,0.924924925,0.921921922,0.906906907
PET,MBAK114p,1,0.267857143,0.232142857,0.464285714,0.523809524,0.589285714,0.577380952,0.547619048,0.660714286,0.592261905,0.633928571,0.595238095,0.586309524,0.619047619,0.541666667,0.583333333,0.639880952,0.571428571,0.601190476,0.568452381,0.592261905,0.62797619,0.657738095,0.625,0.68452381,0.69047619,0.702380952,0.755952381,0.68452381,0.711309524,0.717261905,0.767857143,0.717261905,0.68452381,0.755952381,0.672619048,0.672619048,0.592261905,0.467261905,0.223214286,0,0.074404762,0.261904762,0.479166667,0.428571429,0.467261905,0.404761905,0.380952381,0.392857143,0.389880952,0.458333333,0.44047619,0.517857143,0.639880952,0.669642857,0.702380952,0.723214286,0.74702381,0.782738095,0.788690476,0.797619048,0.8125,0.794642857,0.87797619,0.842261905,0.875,0.883928571,0.922619048,0.904761905,0.910714286,0.880952381,0.919642857,0.860119048,0.880952381,0.901785714,0.87202381,0.875,0.904761905,0.848214286,0.869047619,0.839285714,0.854166667,0.779761905,0.744047619,0.639880952,0.568452381,0.479166667,0.354166667,0.446428571,0.380952381,0.431547619,0.386904762,0.336309524,0.282738095,0.202380952,0.136904762,0.068452381,0.0625,0.089285714,0.044642857,0.133928571,0.297619048,0.348214286,0.413690476,0.532738095,0.574404762,0.592261905,0.645833333,0.672619048,0.720238095,0.75,0.806547619,0.800595238,0.818452381,0.875,0.833333333,0.863095238,0.916666667,0.869047619,0.87797619,0.970238095,0.973214286,0.943452381,0.910714286,1,0.952380952,0.916666667,0.949404762,0.925595238
PET,MBAK114p,2,0.710059172,0.582840237,0.810650888,0.846153846,0.878698225,0.878698225,0.837278107,0.970414201,0.914201183,0.934911243,0.887573964,0.878698225,0.917159763,0.834319527,0.863905325,0.920118343,0.846153846,0.896449704,0.852071006,0.860946746,0.902366864,0.905325444,0.875739645,0.952662722,0.926035503,0.946745562,1,0.911242604,0.943786982,0.914201183,0.985207101,0.931952663,0.869822485,0.943786982,0.837278107,0.840236686,0.769230769,0.653846154,0.417159763,0.189349112,0.24556213,0.428994083,0.633136095,0.600591716,0.639053254,0.582840237,0.547337278,0.565088757,0.547337278,0.576923077,0.609467456,0.653846154,0.775147929,0.798816568,0.843195266,0.887573964,0.884615385,0.931952663,0.926035503,0.923076923,0.943786982,0.934911243,0.99408284,0.934911243,0.973372781,0.973372781,0.979289941,0.955621302,0.955621302,0.926035503,0.99408284,0.937869822,0.949704142,0.961538462,0.905325444,0.920118343,0.955621302,0.905325444,0.911242604,0.869822485,0.857988166,0.801775148,0.75443787,0.680473373,0.568047337,0.485207101,0.360946746,0.434911243,0.357988166,0.408284024,0.378698225,0.349112426,0.310650888,0.24260355,0.118343195,0.059171598,0.00887574,0.017751479,0,0.076923077,0.224852071,0.304733728,0.343195266,0.470414201,0.485207101,0.532544379,0.600591716,0.597633136,0.615384615,0.662721893,0.686390533,0.677514793,0.710059172,0.786982249,0.74260355,0.74556213,0.807692308,0.781065089,0.763313609,0.795857988,0.819526627,0.75443787,0.74260355,0.816568047,0.801775148,0.763313609,0.781065089,0.784023669
PET,MBAK114p,3,0.697329377,0.572700297,0.810089021,0.833827893,0.863501484,0.881305638,0.807121662,0.96735905,0.925816024,0.931750742,0.896142433,0.87537092,0.90504451,0.824925816,0.866468843,0.916913947,0.84272997,0.887240356,0.848664688,0.854599407,0.910979228,0.899109792,0.881305638,0.928783383,0.931750742,0.96735905,1,0.913946588,0.943620178,0.916913947,0.976261128,0.919881306,0.863501484,0.946587537,0.848664688,0.845697329,0.744807122,0.649851632,0.418397626,0.195845697,0.228486647,0.412462908,0.632047478,0.581602374,0.635014837,0.575667656,0.528189911,0.560830861,0.53115727,0.569732938,0.605341246,0.646884273,0.765578635,0.789317507,0.833827893,0.890207715,0.869436202,0.922848665,0.910979228,0.908011869,0.925816024,0.910979228,0.991097923,0.931750742,0.970326409,0.970326409,0.979228487,0.955489614,0.96735905,0.899109792,0.991097923,0.922848665,0.934718101,0.943620178,0.881305638,0.893175074,0.955489614,0.896142433,0.884272997,0.851632047,0.821958457,0.792284866,0.753709199,0.670623145,0.557863501,0.477744807,0.335311573,0.418397626,0.34421365,0.397626113,0.364985163,0.326409496,0.317507418,0.228486647,0.12462908,0.056379822,0.008902077,0.008902077,0,0.06231454,0.213649852,0.28189911,0.332344214,0.456973294,0.46884273,0.53115727,0.584569733,0.575667656,0.608308605,0.65578635,0.670623145,0.652818991,0.697329377,0.756676558,0.721068249,0.732937685,0.792284866,0.783382789,0.732937685,0.768545994,0.786350148,0.732937685,0.747774481,0.818991098,0.804154303,0.741839763,0.759643917,0.759643917
PET,MBAK119p,1,0.313807531,0,0.543933054,0.694560669,0.686192469,0.715481172,0.577405858,1,0.719665272,0.866108787,0.774058577,0.719665272,0.849372385,0.606694561,0.69874477,0.878661088,0.690376569,0.740585774,0.665271967,0.690376569,0.807531381,0.715481172,0.736401674,0.89539749,0.824267782,0.878661088,0.974895397,0.728033473,0.79916318,0.753138075,0.891213389,0.811715481,0.694560669,0.836820084,0.652719665,0.79916318,0.740585774,0.690376569,0.476987448,0.19665272,0.209205021,0.292887029,0.610878661,0.439330544,0.610878661,0.523012552,0.476987448,0.560669456,0.564853556,0.573221757,0.560669456,0.527196653,0.757322176,0.723849372,0.820083682,0.891213389,0.744769874,0.866108787,0.807531381,0.790794979,0.861924686,0.824267782,0.991631799,0.811715481,0.878661088,0.887029289,0.912133891,0.89539749,0.912133891,0.715481172,0.974895397,0.80334728,0.828451883,0.912133891,0.740585774,0.765690377,0.907949791,0.807531381,0.841004184,0.820083682,0.820083682,0.728033473,0.761506276,0.669456067,0.569037657,0.518828452,0.246861925,0.472803347,0.376569038,0.472803347,0.439330544,0.359832636,0.410041841,0.326359833,0.246861925,0.205020921,0.108786611,0.146443515,0.075313808,0.112970711,0.29707113,0.376569038,0.364016736,0.564853556,0.518828452,0.673640167,0.69874477,0.70292887,0.723849372,0.786610879,0.80334728,0.631799163,0.753138075,0.949790795,0.748953975,0.744769874,0.920502092,0.836820084,0.661087866,0.845188285,0.861924686,0.778242678,0.761506276,0.966527197,0.89958159,0.845188285,0.841004184,0.857740586
PET,MBAK119p,2,0.273858921,0,0.522821577,0.622406639,0.630705394,0.663900415,0.522821577,0.937759336,0.692946058,0.784232365,0.726141079,0.680497925,0.788381743,0.564315353,0.668049793,0.796680498,0.630705394,0.705394191,0.614107884,0.65560166,0.755186722,0.680497925,0.680497925,0.829875519,0.780082988,0.829875519,0.908713693,0.680497925,0.7593361,0.713692946,0.87966805,0.780082988,0.676348548,0.780082988,0.614107884,0.767634855,0.67219917,0.680497925,0.46473029,0.195020747,0.20746888,0.273858921,0.614107884,0.423236515,0.601659751,0.522821577,0.477178423,0.56846473,0.56846473,0.556016598,0.522821577,0.539419087,0.755186722,0.701244813,0.804979253,0.904564315,0.746887967,0.858921162,0.79253112,0.780082988,0.838174274,0.784232365,0.970954357,0.788381743,0.883817427,0.892116183,0.921161826,0.89626556,0.921161826,0.709543568,0.98340249,0.829875519,0.834024896,0.89626556,0.755186722,0.780082988,0.917012448,0.821576763,0.834024896,0.829875519,0.834024896,0.751037344,0.780082988,0.705394191,0.580912863,0.514522822,0.248962656,0.497925311,0.385892116,0.514522822,0.477178423,0.402489627,0.439834025,0.360995851,0.269709544,0.195020747,0.116182573,0.182572614,0.116182573,0.116182573,0.340248963,0.423236515,0.381742739,0.618257261,0.543568465,0.705394191,0.726141079,0.746887967,0.742738589,0.809128631,0.813278008,0.68879668,0.751037344,0.958506224,0.796680498,0.784232365,0.941908714,0.863070539,0.692946058,0.858921162,0.89626556,0.800829876,0.821576763,1,0.933609959,0.871369295,0.887966805,0.900414938
PET,MBAK119p,3,0.25498008,0,0.517928287,0.597609562,0.605577689,0.677290837,0.513944223,0.920318725,0.669322709,0.832669323,0.725099602,0.661354582,0.824701195,0.569721116,0.657370518,0.784860558,0.621513944,0.705179283,0.609561753,0.653386454,0.725099602,0.641434263,0.673306773,0.828685259,0.74501992,0.788844622,0.90438247,0.661354582,0.749003984,0.71314741,0.868525896,0.772908367,0.665338645,0.796812749,0.621513944,0.752988048,0.685258964,0.657370518,0.466135458,0.231075697,0.215139442,0.298804781,0.605577689,0.422310757,0.613545817,0.541832669,0.494023904,0.561752988,0.577689243,0.557768924,0.557768924,0.541832669,0.749003984,0.693227092,0.788844622,0.880478088,0.752988048,0.844621514,0.796812749,0.768924303,0.828685259,0.800796813,0.956175299,0.792828685,0.864541833,0.892430279,0.912350598,0.888446215,0.880478088,0.717131474,0.960159363,0.80876494,0.828685259,0.908366534,0.74501992,0.772908367,0.916334661,0.828685259,0.860557769,0.80876494,0.812749004,0.749003984,0.772908367,0.709163347,0.593625498,0.557768924,0.294820717,0.509960159,0.426294821,0.513944223,0.494023904,0.442231076,0.482071713,0.406374502,0.3187251,0.266932271,0.195219124,0.28685259,0.171314741,0.199203187,0.402390438,0.478087649,0.418326693,0.645418327,0.613545817,0.764940239,0.772908367,0.764940239,0.772908367,0.852589641,0.864541833,0.709163347,0.768924303,0.984063745,0.820717131,0.788844622,0.956175299,0.884462151,0.717131474,0.884462151,0.912350598,0.824701195,0.828685259,1,0.956175299,0.896414343,0.90438247,0.900398406
PET,MBAK126p,1,0.035781544,0,0.084745763,0.103578154,0.129943503,0.120527307,0.11299435,0.184557439,0.154425612,0.184557439,0.1826742,0.199623352,0.212806026,0.195856874,0.222222222,0.241054614,0.229755179,0.259887006,0.254237288,0.263653484,0.276836158,0.293785311,0.303201507,0.31826742,0.329566855,0.338983051,0.374764595,0.342749529,0.361581921,0.359698682,0.412429379,0.4086629,0.397363465,0.438794727,0.418079096,0.433145009,0.440677966,0.457627119,0.446327684,0.446327684,0.446327684,0.410546139,0.433145009,0.401129944,0.435028249,0.436911488,0.43126177,0.436911488,0.43126177,0.403013183,0.376647834,0.346516008,0.384180791,0.378531073,0.427495292,0.467043315,0.49905838,0.563088512,0.578154426,0.581920904,0.625235405,0.632768362,0.668549906,0.657250471,0.693032015,0.706214689,0.715630885,0.713747646,0.72693032,0.706214689,0.753295669,0.741996234,0.753295669,0.774011299,0.751412429,0.774011299,0.807909605,0.79472693,0.796610169,0.806026365,0.809792844,0.807909605,0.821092279,0.813559322,0.807909605,0.790960452,0.753295669,0.760828625,0.732580038,0.730696798,0.723163842,0.706214689,0.732580038,0.702448211,0.702448211,0.711864407,0.719397363,0.732580038,0.721280603,0.732580038,0.781544256,0.787193974,0.790960452,0.834274953,0.847457627,0.879472693,0.890772128,0.881355932,0.888888889,0.905838041,0.890772128,0.834274953,0.845574388,0.854990584,0.821092279,0.806026365,0.822975518,0.806026365,0.789077213,0.832391714,0.870056497,0.88700565,0.913370998,0.956685499,0.951035782,0.969868173,0.986817326,1
PET,MBAK126p,2,0.375661376,0.259259259,0.439153439,0.529100529,0.560846561,0.608465608,0.518518519,0.656084656,0.571428571,0.613756614,0.613756614,0.613756614,0.708994709,0.518518519,0.624338624,0.666666667,0.587301587,0.64021164,0.613756614,0.645502646,0.62962963,0.62962963,0.645502646,0.666666667,0.698412698,0.682539683,0.783068783,0.650793651,0.708994709,0.693121693,0.814814815,0.746031746,0.756613757,0.751322751,0.73015873,0.746031746,0.714285714,0.756613757,0.62962963,0.708994709,0.603174603,0.544973545,0.544973545,0.412698413,0.55026455,0.444444444,0.444444444,0.433862434,0.28042328,0.296296296,0.079365079,0,0.084656085,0.005291005,0.216931217,0.343915344,0.407407407,0.634920635,0.582010582,0.634920635,0.804232804,0.698412698,0.804232804,0.835978836,0.788359788,0.825396825,0.936507937,0.80952381,0.894179894,0.873015873,0.878306878,0.873015873,0.931216931,0.857142857,0.825396825,0.984126984,0.925925926,0.82010582,0.973544974,0.989417989,0.825396825,0.888888889,1,0.835978836,0.767195767,0.851851852,0.650793651,0.513227513,0.465608466,0.529100529,0.391534392,0.296296296,0.407407407,0.343915344,0.211640212,0.206349206,0.407407407,0.44973545,0.201058201,0.222222222,0.444444444,0.470899471,0.417989418,0.571428571,0.71957672,0.671957672,0.64021164,0.624338624,0.735449735,0.703703704,0.518518519,0.513227513,0.608465608,0.544973545,0.264550265,0.216931217,0.338624339,0.317460317,0.201058201,0.185185185,0.380952381,0.555555556,0.544973545,0.507936508,0.518518519,0.751322751,0.873015873,0.777777778
PET,MBAK126p,3,0.248888889,0.231111111,0.346666667,0.462222222,0.408888889,0.48,0.386666667,0.551111111,0.537777778,0.471111111,0.573333333,0.444444444,0.595555556,0.448888889,0.524444444,0.617777778,0.471111111,0.591111111,0.528888889,0.582222222,0.484444444,0.626666667,0.524444444,0.608888889,0.555555556,0.613333333,0.648888889,0.546666667,0.644444444,0.528888889,0.76,0.493333333,0.724444444,0.551111111,0.706666667,0.555555556,0.657777778,0.675555556,0.493333333,0.728888889,0.391111111,0.6,0.497777778,0.346666667,0.528888889,0.324444444,0.542222222,0.404444444,0.235555556,0.364444444,0.08,0.146666667,0.231111111,0,0.302222222,0.346666667,0.275555556,0.68,0.537777778,0.488888889,0.813333333,0.622222222,0.688888889,0.875555556,0.697777778,0.733333333,0.933333333,0.742222222,0.64,0.826666667,0.786666667,0.648888889,0.893333333,0.831111111,0.648888889,0.862222222,0.986666667,0.728888889,0.755555556,1,0.777777778,0.648888889,0.946666667,0.906666667,0.631111111,0.604444444,0.8,0.657777778,0.395555556,0.608888889,0.608888889,0.346666667,0.333333333,0.52,0.497777778,0.271111111,0.373333333,0.631111111,0.493333333,0.222222222,0.502222222,0.764444444,0.684444444,0.426666667,0.577777778,0.853333333,0.817777778,0.528888889,0.657777778,0.848888889,0.773333333,0.417777778,0.404444444,0.653333333,0.653333333,0.355555556,0.271111111,0.382222222,0.573333333,0.511111111,0.32,0.404444444,0.72,0.804444444,0.68,0.546666667,0.724444444,0.995555556
PET,MBAK145p,1,0.704845815,0.651982379,0.788546256,0.898678414,0.894273128,0.863436123,0.86784141,0.986784141,0.911894273,0.933920705,0.9030837,0.86784141,0.925110132,0.823788546,0.859030837,0.907488987,0.854625551,0.881057269,0.837004405,0.907488987,0.907488987,0.863436123,0.885462555,0.960352423,0.920704846,0.955947137,0.991189427,0.9030837,0.938325991,0.925110132,0.964757709,0.938325991,0.907488987,0.911894273,0.845814978,0.863436123,0.779735683,0.660792952,0.462555066,0.198237885,0.198237885,0.436123348,0.629955947,0.612334802,0.647577093,0.612334802,0.559471366,0.568281938,0.550660793,0.577092511,0.594713656,0.651982379,0.77092511,0.779735683,0.850220264,0.876651982,0.872246696,0.911894273,0.894273128,0.911894273,0.929515419,0.9030837,1,0.911894273,0.947136564,0.960352423,0.969162996,0.955947137,0.960352423,0.859030837,0.955947137,0.9030837,0.911894273,0.925110132,0.872246696,0.894273128,0.911894273,0.881057269,0.876651982,0.86784141,0.859030837,0.810572687,0.762114537,0.691629956,0.603524229,0.519823789,0.387665198,0.449339207,0.422907489,0.418502203,0.392070485,0.348017621,0.348017621,0.273127753,0.167400881,0.061674009,0.004405286,0.022026432,0,0.079295154,0.193832599,0.281938326,0.330396476,0.45814978,0.440528634,0.537444934,0.550660793,0.594713656,0.629955947,0.678414097,0.704845815,0.669603524,0.704845815,0.784140969,0.709251101,0.726872247,0.762114537,0.757709251,0.700440529,0.757709251,0.775330396,0.753303965,0.735682819,0.810572687,0.832599119,0.757709251,0.762114537,0.757709251
PET,MBAK145p,2,0.620512821,0.548717949,0.835897436,0.856410256,0.866666667,0.907692308,0.825641026,0.979487179,0.882051282,0.953846154,0.887179487,0.866666667,0.943589744,0.8,0.882051282,0.917948718,0.871794872,0.876923077,0.805128205,0.841025641,0.887179487,0.861538462,0.897435897,0.984615385,0.938461538,0.938461538,1,0.882051282,0.928205128,0.917948718,0.964102564,0.928205128,0.902564103,0.923076923,0.835897436,0.912820513,0.784615385,0.676923077,0.446153846,0.194871795,0.184615385,0.374358974,0.635897436,0.579487179,0.646153846,0.58974359,0.533333333,0.564102564,0.543589744,0.569230769,0.579487179,0.620512821,0.774358974,0.8,0.871794872,0.897435897,0.856410256,0.892307692,0.887179487,0.928205128,0.917948718,0.887179487,1,0.923076923,0.969230769,0.969230769,0.974358974,0.958974359,0.984615385,0.876923077,1,0.923076923,0.917948718,0.928205128,0.851282051,0.882051282,0.907692308,0.907692308,0.887179487,0.871794872,0.871794872,0.784615385,0.764102564,0.717948718,0.594871795,0.502564103,0.384615385,0.451282051,0.430769231,0.425641026,0.441025641,0.317948718,0.328205128,0.251282051,0.164102564,0.066666667,0,0.005128205,0.005128205,0.051282051,0.205128205,0.292307692,0.343589744,0.482051282,0.461538462,0.548717949,0.58974359,0.61025641,0.641025641,0.697435897,0.758974359,0.697435897,0.717948718,0.815384615,0.738461538,0.738461538,0.81025641,0.774358974,0.697435897,0.805128205,0.81025641,0.794871795,0.758974359,0.835897436,0.830769231,0.753846154,0.779487179,0.784615385
